Gene_Symbol,Is_DEG,Expression_Direction,Is_DMR,Methylation_Direction,Predicted_Regulatory_Relationship,DEG_log2FC,DEG_padj,Methylation_Value,Relationship_Category,DMR_Index
RAI14,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.765,0.030000808,6.202641889,Classic_Methylation_Repression,192123
RAI14,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.765,0.030000808,1.099977638,Classic_Methylation_Repression,192124
RAI14,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.765,0.030000808,1.118261961,Classic_Methylation_Repression,192125
RAI14,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.765,0.030000808,1.118261961,Classic_Methylation_Repression,192693
RAI14,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.765,0.030000808,6.202641889,Classic_Methylation_Repression,192694
RAI14,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.765,0.030000808,1.099977638,Classic_Methylation_Repression,192695
RAI14,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.765,0.030000808,1.099977638,Classic_Methylation_Repression,193123
RAI14,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.765,0.030000808,6.202641889,Classic_Methylation_Repression,193124
RAI14,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.765,0.030000808,3.147753956,Classic_Methylation_Repression,193125
RAI14,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.765,0.030000808,3.147753956,Classic_Methylation_Repression,193126
RAI14,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.765,0.030000808,1.118261961,Classic_Methylation_Repression,193127
RAI14,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.765,0.030000808,6.202641889,Classic_Methylation_Repression,193128
RAI14,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.765,0.030000808,3.147753956,Classic_Methylation_Repression,193129
LYPD3,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.022,0.008444947,1.291066722,Classic_Methylation_Repression,4877
LYPD3,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.022,0.008444947,1.291066722,Classic_Methylation_Repression,4878
LYPD3,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.022,0.008444947,1.291066722,Classic_Methylation_Repression,4879
LYPD3,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.022,0.008444947,1.291066722,Classic_Methylation_Repression,289260
LYPD3,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.022,0.008444947,1.291066722,Classic_Methylation_Repression,289261
LYPD3,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.022,0.008444947,1.291066722,Classic_Methylation_Repression,291196
LYPD3,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.022,0.008444947,1.291066722,Classic_Methylation_Repression,291197
LYPD3,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.022,0.008444947,1.291066722,Classic_Methylation_Repression,293077
LYPD3,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.022,0.008444947,1.291066722,Classic_Methylation_Repression,293078
LYPD3,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.022,0.008444947,1.291066722,Classic_Methylation_Repression,293079
FKBP5,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.114,0.035206414,-0.25208403,Classic_Demethylation_Activation,47106
FKBP5,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.114,0.035206414,1.289289923,Inconsistent_Both_Up,47107
FKBP5,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.114,0.035206414,1.207790447,Inconsistent_Both_Up,47108
FKBP5,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.114,0.035206414,-0.25208403,Classic_Demethylation_Activation,218224
FKBP5,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.114,0.035206414,1.779004717,Inconsistent_Both_Up,218225
FKBP5,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.114,0.035206414,1.207790447,Inconsistent_Both_Up,218226
FKBP5,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.114,0.035206414,-1.542776651,Classic_Demethylation_Activation,218227
FKBP5,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.114,0.035206414,0.937285412,Inconsistent_Both_Up,218228
FKBP5,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.114,0.035206414,1.289289923,Inconsistent_Both_Up,218229
FKBP5,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.114,0.035206414,1.207790447,Inconsistent_Both_Up,221063
FKBP5,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.114,0.035206414,1.289289923,Inconsistent_Both_Up,221064
FKBP5,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.114,0.035206414,-0.25208403,Classic_Demethylation_Activation,221065
FKBP5,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.114,0.035206414,1.207790447,Inconsistent_Both_Up,224811
FKBP5,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.114,0.035206414,1.289289923,Inconsistent_Both_Up,224812
FKBP5,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.114,0.035206414,-0.25208403,Classic_Demethylation_Activation,224813
TMEM119,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.876,0.031588773,0.485406116,Inconsistent_Both_Up,77306
TMEM119,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.876,0.031588773,0.485406116,Inconsistent_Both_Up,77307
TMEM119,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.876,0.031588773,0.485406116,Inconsistent_Both_Up,230706
VTN,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.052,0.008333359,1.347344881,Inconsistent_Both_Up,3443
VTN,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.052,0.008333359,1.347344881,Inconsistent_Both_Up,3444
VTN,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.052,0.008333359,1.347344881,Inconsistent_Both_Up,3445
VTN,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.052,0.008333359,1.347344881,Inconsistent_Both_Up,3446
VTN,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.052,0.008333359,1.347344881,Inconsistent_Both_Up,221787
LURAP1L,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.679,0.048159736,3.388948125,Inconsistent_Both_Up,28235
SSTR2,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.634,0.02918502,0.033641378,Inconsistent_Both_Up,268128
SSTR2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.634,0.02918502,-0.927816938,Classic_Demethylation_Activation,268129
SSTR2,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.634,0.02918502,3.668378236,Inconsistent_Both_Up,268130
OSMR,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.055,0.017335091,0.984028802,Classic_Methylation_Repression,14855
OSMR,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.055,0.017335091,1.472853689,Classic_Methylation_Repression,14856
OSMR,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.055,0.017335091,1.472853689,Classic_Methylation_Repression,178640
OSMR,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.055,0.017335091,0.984028802,Classic_Methylation_Repression,178641
OSMR,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.055,0.017335091,0.729381765,Classic_Methylation_Repression,185527
OSMR,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-1.055,0.017335091,0.729381765,Classic_Methylation_Repression,185818
HYAL1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.043,0.029585943,1.539466793,Inconsistent_Both_Up,12801
HYAL1,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.043,0.029585943,-1.473557048,Classic_Demethylation_Activation,28614
HYAL1,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.043,0.029585943,-0.484649136,Classic_Demethylation_Activation,28615
HYAL1,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.043,0.029585943,-1.473557048,Classic_Demethylation_Activation,28616
HYAL1,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.043,0.029585943,-1.473557048,Classic_Demethylation_Activation,28617
HYAL1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.043,0.029585943,1.539466793,Inconsistent_Both_Up,28618
HYAL1,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,1.043,0.029585943,-1.473557048,Classic_Demethylation_Activation,28619
HYAL1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.043,0.029585943,1.539466793,Inconsistent_Both_Up,80173
HYAL1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.043,0.029585943,1.539466793,Inconsistent_Both_Up,80174
HYAL1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.043,0.029585943,1.539466793,Inconsistent_Both_Up,101782
HYAL1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.043,0.029585943,1.539466793,Inconsistent_Both_Up,127663
HYAL1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.043,0.029585943,1.539466793,Inconsistent_Both_Up,132011
HYAL1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.043,0.029585943,1.539466793,Inconsistent_Both_Up,135778
HYAL1,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,1.043,0.029585943,1.539466793,Inconsistent_Both_Up,307966
TTBK2,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.85,0.022233693,1.585786804,Classic_Methylation_Repression,13128
TTBK2,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.85,0.022233693,3.974389145,Classic_Methylation_Repression,13129
TTBK2,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.85,0.022233693,1.585786804,Classic_Methylation_Repression,245465
TTBK2,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.85,0.022233693,1.585786804,Classic_Methylation_Repression,247910
TTBK2,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.85,0.022233693,1.585786804,Classic_Methylation_Repression,251736
TTBK2,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.85,0.022233693,1.585786804,Classic_Methylation_Repression,252224
TTBK2,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.85,0.022233693,3.974389145,Classic_Methylation_Repression,252225
TTBK2,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.85,0.022233693,1.585786804,Classic_Methylation_Repression,252503
TTBK2,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.85,0.022233693,1.585786804,Classic_Methylation_Repression,253072
TTBK2,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.85,0.022233693,3.974389145,Classic_Methylation_Repression,253073
C4orf50,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,30.0,2.79e-10,4.212209694,Inconsistent_Both_Up,211870
C4orf50,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,30.0,2.79e-10,-0.324451874,Classic_Demethylation_Activation,211871
C4orf50,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,30.0,2.79e-10,-0.324451874,Classic_Demethylation_Activation,211872
C4orf50,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,30.0,2.79e-10,2.029601498,Inconsistent_Both_Up,211873
C4orf50,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,30.0,2.79e-10,-0.324451874,Classic_Demethylation_Activation,211874
C4orf50,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,30.0,2.79e-10,1.613067517,Inconsistent_Both_Up,211875
C4orf50,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,30.0,2.79e-10,4.209238645,Inconsistent_Both_Up,211876
C4orf50,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,30.0,2.79e-10,-2.328020179,Classic_Demethylation_Activation,211877
C4orf50,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,30.0,2.79e-10,-0.324451874,Classic_Demethylation_Activation,211878
C4orf50,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,30.0,2.79e-10,-2.328020179,Classic_Demethylation_Activation,211879
C4orf50,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,30.0,2.79e-10,-2.061916281,Classic_Demethylation_Activation,211880
C4orf50,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,30.0,2.79e-10,4.231400488,Inconsistent_Both_Up,211881
C4orf50,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,30.0,2.79e-10,1.253306283,Inconsistent_Both_Up,211882
C4orf50,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,30.0,2.79e-10,4.231400488,Inconsistent_Both_Up,211883
C4orf50,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,30.0,2.79e-10,-2.328020179,Classic_Demethylation_Activation,211884
C4orf50,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,30.0,2.79e-10,-1.815949557,Classic_Demethylation_Activation,211885
C4orf50,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,30.0,2.79e-10,-2.061916281,Classic_Demethylation_Activation,211886
C4orf50,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,30.0,2.79e-10,2.792177637,Inconsistent_Both_Up,211887
C4orf50,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,30.0,2.79e-10,4.231400488,Inconsistent_Both_Up,211888
C4orf50,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,30.0,2.79e-10,4.231400488,Inconsistent_Both_Up,322889
C4orf50,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,30.0,2.79e-10,1.192814081,Inconsistent_Both_Up,322890
C4orf50,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,30.0,2.79e-10,4.231400488,Inconsistent_Both_Up,322891
C4orf50,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,30.0,2.79e-10,4.231400488,Inconsistent_Both_Up,322892
C4orf50,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,30.0,2.79e-10,1.253306283,Inconsistent_Both_Up,322893
C4orf50,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,30.0,2.79e-10,2.336612887,Inconsistent_Both_Up,322894
C4orf50,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,30.0,2.79e-10,1.364989457,Inconsistent_Both_Up,322895
C4orf50,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,30.0,2.79e-10,4.231400488,Inconsistent_Both_Up,426506
C4orf50,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,30.0,2.79e-10,4.231400488,Inconsistent_Both_Up,426507
C4orf50,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,30.0,2.79e-10,1.253306283,Inconsistent_Both_Up,426508
C4orf50,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,30.0,2.79e-10,-2.061916281,Classic_Demethylation_Activation,426509
C4orf50,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,30.0,2.79e-10,4.231400488,Inconsistent_Both_Up,426510
C4orf50,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,30.0,2.79e-10,4.212209694,Inconsistent_Both_Up,426511
C4orf50,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,30.0,2.79e-10,-2.061916281,Classic_Demethylation_Activation,426512
SCML2,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.791,0.011497774,4.197937701,Classic_Methylation_Repression,6146
SCML2,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.791,0.011497774,2.066923788,Classic_Methylation_Repression,6147
SCML2,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-0.791,0.011497774,3.866456565,Classic_Methylation_Repression,6148
F11,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,25.598,2.64e-07,3.396725906,Inconsistent_Both_Up,89711
F11,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,25.598,2.64e-07,3.396725906,Inconsistent_Both_Up,89712
F11,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,25.598,2.64e-07,3.396725906,Inconsistent_Both_Up,89713
F11,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,25.598,2.64e-07,3.396725906,Inconsistent_Both_Up,131632
F11,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,25.598,2.64e-07,3.396725906,Inconsistent_Both_Up,131633
F11,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,25.598,2.64e-07,3.396725906,Inconsistent_Both_Up,131634
IL2RA,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.927,0.041520614,4.153960255,Inconsistent_Both_Up,7705
IL2RA,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.927,0.041520614,4.153960255,Inconsistent_Both_Up,70402
IL2RA,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.927,0.041520614,4.153960255,Inconsistent_Both_Up,70404
IL2RA,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.927,0.041520614,4.153960255,Inconsistent_Both_Up,127862
IL2RA,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,0.927,0.041520614,4.153960255,Inconsistent_Both_Up,409045
CGB8,Yes,Down-regulated,Yes,Hypermethylated,Methylation inhibits expression ↑↓,-2.101,0.00704024,1.7335306,Classic_Methylation_Repression,128324
CGB8,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-2.101,0.00704024,-0.277647015,Inconsistent_Both_Down,128325
CEP85,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-0.978,0.037838615,-1.570015524,Inconsistent_Both_Down,6539
CEP85,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-0.978,0.037838615,-1.570015524,Inconsistent_Both_Down,6540
CEP85,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-0.978,0.037838615,-1.570015524,Inconsistent_Both_Down,6541
CEP85,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-0.978,0.037838615,-1.570015524,Inconsistent_Both_Down,130990
CEP85,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-0.978,0.037838615,-1.570015524,Inconsistent_Both_Down,130991
CEP85,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-0.978,0.037838615,-1.570015524,Inconsistent_Both_Down,130992
CEP85,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-0.978,0.037838615,-1.570015524,Inconsistent_Both_Down,132444
CEP85,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-0.978,0.037838615,-1.570015524,Inconsistent_Both_Down,132445
CEP85,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-0.978,0.037838615,-1.570015524,Inconsistent_Both_Down,132446
CEP85,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-0.978,0.037838615,-1.570015524,Inconsistent_Both_Down,323865
CEP85,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-0.978,0.037838615,-1.570015524,Inconsistent_Both_Down,323866
CEP85,Yes,Down-regulated,Yes,Hypomethylated,Inconsistent pattern ↓↓,-0.978,0.037838615,-1.570015524,Inconsistent_Both_Down,323867
ACTL8,Yes,Up-regulated,Yes,Hypermethylated,Inconsistent pattern ↑↑,22.842,1.19e-05,1.390298733,Inconsistent_Both_Up,64133
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,2905
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,2906
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,2907
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,2908
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,2909
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,2910
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,2911
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,70090
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,70091
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,70092
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,70093
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,288152
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,288153
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,288257
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,288258
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,288259
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,288260
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,288261
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,289422
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,289423
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,290807
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,290808
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,290809
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,290810
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,290811
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,290812
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,291339
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,291340
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,291341
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,291342
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,296643
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,296644
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,296645
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,296646
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,301226
ARRDC2,Yes,Up-regulated,Yes,Hypomethylated,Demethylation promotes expression ↓↑,0.805,0.046134188,-1.598024203,Classic_Demethylation_Activation,301227
